"","title","author","path","date","response"
"430","[<U+8F49><U+9304>] ""<U+4E2D><U+570B>""<U+6210><U+574E><U+57CE><U+65B0><U+71B1><U+8A5E><U+FF1F> <U+53EA><U+662F><U+5C0D><U+9322><U+611F><U+8208><U+8DA3>","wty","/bbs/movie/M.1370930078.A.4A8.html"," 6/11","2"
"431","[<U+597D><U+96F7>] <U+4EBA><U+751F><U+4E0D><U+904E><U+5982><U+6B64><U+7684><<U+672B><U+8DEF><U+8ECA><U+795E>>","garyne","/bbs/movie/M.1370930384.A.15F.html"," 6/11","6"
"432","Re: [<U+8ACB><U+76CA>] <U+8718><U+86DB><U+4EBA>3<U+7684><U+5E7E><U+500B><U+5287><U+60C5><U+554F><U+984C>","DragonZoroJ","/bbs/movie/M.1370930773.A.A95.html"," 6/11","2"
"433","[<U+554F><U+7247>] <U+4E00><U+90E8><U+65E5><U+672C><U+79AE><U+5100><U+5E2B><U+7684><U+96FB><U+5F71>","myperfect","/bbs/movie/M.1370932308.A.9CC.html"," 6/11","30"
"434","[<U+8ACB><U+76CA>] <U+8ACB><U+554F><U+70BA><U+4EC0><U+9EBC><U+570B><U+7247><U+53F0><U+7684><U+5B57><U+5E55><U+90FD><U+6C92><U+5C0D><U+5230><U+97F3>?","hwangboy","/bbs/movie/M.1370936152.A.A43.html"," 6/11","4"
"435","[<U+554F><U+7247>] <U+4E00><U+7247><U+95DC><U+65BC><U+9ED1><U+4EBA><U+5C0F><U+5973><U+5B69><U+88AB><U+6027><U+4FB5> <U+7A2E><U+65CF><U+8B70><U+984C>","watchbank","/bbs/movie/M.1370936399.A.A77.html"," 6/11","17"
"436","[<U+65B0><U+805E>] <U+3010><U+89AA><U+4F60><U+8DDF><U+6211><U+9019><U+6A23><U+505A><U+3011><U+821E><U+51FA><U+6240><U+6709><U+4EBA><U+7684><U+5167><U+5FC3><U+4E16><U+754C>","kmovie","/bbs/movie/M.1370936520.A.D01.html"," 6/11",""
"437","[<U+8A0E><U+8AD6>] <U+3010><U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4><U+3011><U+7E8C><U+96C6><U+78BA><U+5B9A>!","nerve333","/bbs/movie/M.1370936665.A.A77.html"," 6/11","48"
"438","[<U+554F><U+7247>] <U+8239><U+96E3><U+5F8C><U+6D41><U+843D><U+8352><U+5CF6>","hoof","/bbs/movie/M.1370937188.A.F5E.html"," 6/11","7"
"439","[<U+8ACB><U+76CA>] <U+570B><U+5BB6><U+5730><U+7406><U+983B><U+9053> DVD","HomerSimpson","/bbs/movie/M.1370938391.A.2D0.html"," 6/11",""
"440","[<U+65B0><U+805E>] «<U+5FA9><U+4EC7><U+8005><U+806F><U+76DF>»<U+6D1B><U+57FA><U+4E0D><U+7576><U+58DE><U+86CB><U+6539><U+7576><U+5438><U+8840><U+9B3C> ","Debblie","/bbs/movie/M.1370939242.A.54C.html"," 6/11","3"
"441","[<U+666E><U+96F7>]«<U+81F4><U+6211><U+5011><U+7D42><U+5C07><U+901D><U+53BB><U+7684><U+9752><U+6625>»<U+4E7E><U+676F>~ ","ash1118","/bbs/movie/M.1370940201.A.8C0.html"," 6/11","1"
"442","[<U+8D08><U+7968>] TVSOEZ<U+9001><U+60A8><U+770B> 6/19«<U+6DD2><U+53B2><U+4EBA><U+59BB>»<U+7279><U+6620><U+6703>","AngelMyth","/bbs/movie/M.1370941136.A.D0B.html"," 6/11","24"
"443","[<U+666E><U+96F7>] <U+5730><U+7403><U+904E><U+5F8C> - <U+505A><U+4EBA><U+5931><U+6557><U+7684><U+5948><U+6C99><U+99AC><U+862D>","m19871006","/bbs/movie/M.1370941727.A.D18.html"," 6/11","27"
"444","[<U+554F><U+7247>] <U+7591><U+4F3C>""<U+751F><U+4EBA><U+6D3B><U+57CB>""<U+7684><U+96FB><U+5F71>","surenas","/bbs/movie/M.1370941778.A.6B9.html"," 6/11","3"
"445","(live)<U+6771><U+68EE><U+96FB><U+5F71><U+53F0><U+7B2C><U+4E00><U+6EF4><U+8840><U+7E8C><U+96C6>","a874622","/bbs/movie/M.1370950464.A.169.html"," 6/11","3"
"446","[<U+666E><U+597D><U+96F7>] <U+7ACA><U+8CC7><U+9054><U+4EBA> Identity Thief ","endlessfly","/bbs/movie/M.1370952079.A.F5E.html"," 6/11","4"
"447","[<U+65B0><U+805E>] «<U+8D85><U+4EBA>»<U+5361><U+7DAD><U+723E> <U+6015><U+5144><U+6D77><U+6241><U+53C8><U+6253><U+4E0D><U+904E><U+5973><U+53CB>","iam168888888","/bbs/movie/M.1370952282.A.36B.html"," 6/11","14"
"448","Re: [<U+8A0E><U+8AD6>] <U+91CD><U+65B0><U+770B><U+4E86><U+4E00><U+6B21><U+73A9><U+547D><U+95DC><U+982D>3!","joker1111","/bbs/movie/M.1370953225.A.38C.html"," 6/11","6"
"449","[<U+666E><U+96F7>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4> <U+7B97><U+662F><U+6253><U+4E86><U+4E00><U+5F35><U+5B89><U+5168><U+724C>","olywang","/bbs/movie/M.1370959021.A.AB9.html"," 6/11","9"
"450","[<U+56DE><U+9867>] «<U+611B><U+5728><U+9ECE><U+660E><U+7834><U+66C9><U+6642>»by(<U+6642><U+5149><U+4E4B><U+786F>)","NEKObus","/bbs/movie/M.1370960254.A.B48.html"," 6/11","4"
"451","Re: [<U+8A0E><U+8AD6>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4> <U+7F8E><U+9E97><U+83EF>IMAX","Burdened","/bbs/movie/M.1370960788.A.469.html"," 6/11","13"
"452","[<U+554F><U+7247>] <U+4E00><U+90E8><U+63CF><U+8FF0><U+5F97><U+4E86><U+611B><U+60C5><U+72C2><U+7CBE><U+795E><U+75C5><U+7684><U+6CD5><U+570B><U+96FB><U+5F71>(<U+5B89><U+742A><U+72C2><U+60F3><U+66F2>)","terrence5171","/bbs/movie/M.1370961608.A.CBB.html"," 6/11","1"
"453","[<U+597D><U+96F7>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4>(<U+6709><U+5287><U+60C5>)","alljerry04","/bbs/movie/M.1370961898.A.A68.html"," 6/11","40"
"454","[<U+8F49><U+9304>] <U+9673><U+67CF><U+9716>:<U+4E0D><U+6392><U+65A5><U+4E00><U+76F4><U+88AB><U+53EB><U+5927><U+4EC1><U+54E5>","wty","/bbs/movie/M.1370965782.A.F07.html"," 6/11","2"
"455","[<U+597D><U+5FAE><U+96F7>] Man of Steel  <U+53EF><U+4EE5><U+66F4><U+597D><U+7684><U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4>","KANO1931","/bbs/movie/M.1370966058.A.9DF.html"," 6/11",""
"456","[<U+554F><U+7247>] <U+9000><U+4F0D><U+8ECD><U+4EBA><U+548C><U+5E36><U+5B69><U+5B50><U+7684><U+5ABD><U+76F8><U+611B><U+7684><U+7247>-(<U+5E78><U+904B><U+7B26>)","azter","/bbs/movie/M.1370966532.A.690.html"," 6/12","2"
"457","[<U+8A0E><U+8AD6>] <U+73A9><U+547D>6","mkoiu","/bbs/movie/M.1370967337.A.112.html"," 6/12",""
"458","[<U+554F><U+7247>] <U+8A18><U+61B6><U+6C38><U+9060><U+53EA><U+505C><U+7559><U+5728><U+90A3><U+4E00><U+5929><U+7684><U+5973><U+5B69>","treert314","/bbs/movie/M.1370969333.A.FDE.html"," 6/12","4"
"459","[<U+554F><U+7247>] <U+4E3B><U+89D2><U+6697><U+4E2D><U+4FDD><U+8B77><U+9ED1><U+5E6B><U+8001><U+5927><U+5973><U+5152>","ilove305mmm","/bbs/movie/M.1370969569.A.ADA.html"," 6/12","2"
"460","[<U+8A0E><U+8AD6>]<U+3010><U+54C8><U+6BD4><U+4EBA>2:<U+8352><U+8C37><U+60E1><U+9F8D><U+3011><U+9810><U+544A> <U+52D2><U+82DF><U+62C9><U+65AF><U+767B><U+5834>!","tkuaaa","/bbs/movie/M.1370969585.A.3B4.html"," 6/12","<U+7206>"
"461","[<U+554F><U+7247>] <U+7D04>25<U+5E74><U+524D><U+5DE6><U+53F3><U+7684><U+7F8E><U+570B><U+5947><U+5E7B><U+7247>","apple71","/bbs/movie/M.1370970920.A.94C.html"," 6/12","3"
"462","[<U+666E><U+96F7>]«<U+5931><U+6200><U+9650><U+6642><U+6279>/<U+7D50><U+5A5A><U+5468><U+5E74><U+5FEB><U+6A02>/<U+4F55><U+8655><U+662F><U+5929><U+5802>» ","bradcool","/bbs/movie/M.1370971506.A.B4C.html"," 6/12",""
"463","[<U+554F><U+7247>] <U+4E00><U+90E8><U+7B97><U+662F><U+6709><U+9EDE><U+8001><U+7684><U+570B><U+7247>OR<U+6E2F><U+7247>","weixing","/bbs/movie/M.1370972448.A.E43.html"," 6/12","1"
"464","[<U+554F><U+7247>] <U+4E00><U+958B><U+59CB><U+628A><U+670B><U+53CB><U+63A8><U+4E0B><U+6C34><U+7136><U+5F8C><U+70D9><U+8DD1><U+7684><U+611B><U+60C5><U+7247>","ofd168","/bbs/movie/M.1370973997.A.22D.html"," 6/12","4"
"465","[<U+554F><U+7247>] <U+958B><U+982D><U+6709><U+7D5E><U+5211><U+7684><U+96FB><U+5F71>","etderain2002","/bbs/movie/M.1370975827.A.089.html"," 6/12","15"
"466","[<U+597D><U+96F7>] <U+92FC><U+9435><U+82F1><U+96C4>-Welcome to the Planet(<U+6709><U+5287><U+60C5>)","enjye129","/bbs/movie/M.1370978368.A.E19.html"," 6/12","4"
"467","[<U+666E><U+96F7>] <U+73A9><U+547D><U+95DC><U+982D>6 ","uucb","/bbs/movie/M.1370978797.A.A62.html"," 6/12","1"
"468","[<U+8ACB><U+76CA>] <U+672B><U+8DEF><U+8ECA><U+795E><U+7247><U+5C3E><U+66F2><U+6B4C><U+8A5E>","ayumiwang","/bbs/movie/M.1370982514.A.AE0.html"," 6/12","3"
"469","[<U+666E><U+96F7>]«<U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4>»<U+5275><U+9020><U+4E00><U+500B><U+66F4><U+7F8E><U+597D><U+7684><U+4E16><U+754C> ","bradcool","/bbs/movie/M.1370983485.A.D23.html"," 6/12","19"
"470","[<U+8F49><U+9304>] <U+5289><U+71C1>:<U+53D7><U+4E0D><U+4E86><U+5225><U+4EBA><U+8AAA><U+6211><U+662F><U+7279><U+8EDF><U+7684><U+7537><U+4EBA>","wty","/bbs/movie/M.1370995253.A.917.html"," 6/12","10"
"471","[<U+8A0E><U+8AD6>] <U+666E><U+7F85><U+7C73><U+4FEE><U+65AF><U+771F><U+6B63><U+7684><U+89E3><U+91CB>","thanos","/bbs/movie/M.1370996255.A.164.html"," 6/12","6"
"472","[<U+8ACB><U+76CA>] <U+99B4><U+9F8D><U+9AD8><U+624B><U+6709>TV<U+7248>???","a7420852","/bbs/movie/M.1371001348.A.8BC.html"," 6/12","7"
"473","[<U+65B0><U+805E>]<U+300C><U+634D><U+885B><U+6230><U+58EB>2<U+300D><U+958B><U+62CD><U+4ECD><U+6709><U+5E0C><U+671B>","pili","/bbs/movie/M.1371003578.A.6F2.html"," 6/12","3"
"474","[<U+65B0><U+805E>] <U+67EF><U+5357><U+7B2C>17<U+5F48><U+5275><U+7D00><U+9304> <U+7D55><U+6D77><U+7684><U+5075><U+63A2><U+7834>10.8<U+5104>","pili","/bbs/movie/M.1371004011.A.A84.html"," 6/12","15"
"475","[<U+65B0><U+805E>] <U+51F1><U+85A9><U+7433><U+9E97><U+5854><U+74CA><U+65AF> <U+6232><U+88E1><U+91AB><U+751F><U+6232><U+5916><U+75C5><U+4EBA>","sony577","/bbs/movie/M.1371004519.A.86C.html"," 6/12","2"
"476","[<U+65B0><U+805E>] «<U+602A><U+7378><U+5927><U+5B78>»<U+61C9><U+8A72><U+958B><U+9019><U+4E9B><U+8AB2>..","mart5301","/bbs/movie/M.1371005247.A.D8A.html"," 6/12","5"
"477","[<U+65B0><U+805E>] <U+597D><U+840A><U+5862><U+5927><U+7247><U+653B><U+9678> <U+50B3><U+88AB><U+5B89><U+6392><U+81EA><U+76F8><U+6B98><U+6BBA>","sampsonlu919","/bbs/movie/M.1371005681.A.58C.html"," 6/12","23"
"478","[<U+554F><U+7247>] <U+4E00><U+665A><U+767C><U+751F><U+7684><U+4E8B>","sixx","/bbs/movie/M.1371006567.A.CE2.html"," 6/12","11"
"479","[<U+8CC7><U+8A0A>] <U+60E1><U+9748><U+53E4><U+5821><U+9023><U+64AD> AXN ","EijiHoba","/bbs/movie/M.1371007919.A.BB8.html"," 6/12","7"
"480","[<U+8A0E><U+8AD6>] <U+3010><U+74B0><U+592A><U+5E73><U+6D0B><U+3011><U+5E55><U+5F8C><U+7CBE><U+91C7><U+82B1><U+7D6E>~<U+99D5><U+99DB><U+8259><U+5167><U+5E55>","northoslo","/bbs/movie/M.1371008582.A.573.html"," 6/12","6"
"481","[<U+666E><U+96F7>] <U+76DC><U+6578><U+8A08><U+6642>","bllove","/bbs/movie/M.1371009719.A.B1A.html"," 6/12","3"
"482","[<U+666E><U+96F7>] <U+9189><U+5F8C><U+5927><U+4E08><U+592B>3 <U+5F9E><U+8352><U+5510><U+5230><U+6210><U+719F><U+7684>Allen ","linjosh5566","/bbs/movie/M.1371011450.A.811.html"," 6/12","2"
"483","[<U+597D><U+96F7>] <U+4E5D><U+628A><U+5200><U+7684> <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4> 4DX<U+7248><U+672C><U+5FC3><U+5F97>","yeary2k","/bbs/movie/M.1371012552.A.5B8.html"," 6/12","2"
"484","[<U+8ACB><U+76CA>] <U+8D85><U+4EBA><U+7CFB><U+5217><U+5230><U+5E95><U+767C><U+751F><U+4EC0><U+9EBC><U+4E8B><U+4E86>","jia926","/bbs/movie/M.1371014913.A.4B8.html"," 6/12","12"
"485","[<U+597D><U+96F7>] <U+8D85><U+4EBA> : Man of Steel","KusoPvt","/bbs/movie/M.1371017042.A.5A1.html"," 6/12","3"
"486","[<U+597D><U+96F7>] <U+672B><U+8DEF><U+8ECA><U+795E>-<U+7AAE><U+4EBA><U+4EC0><U+9EBC><U+90FD><U+6C92><U+6709> ","dewz","/bbs/movie/M.1371017196.A.17A.html"," 6/12","6"
"487","[<U+597D><U+96F7>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4>~<U+539F><U+4F86><U+8D85><U+4EBA><U+6BD4><U+6473><U+5357><U+9084><U+53B2><U+5BB3>~ ","tsukachan","/bbs/movie/M.1371017271.A.3C2.html"," 6/12","9"
"488","[<U+597D><U+96F7>] <U+8D85><U+4EBA>:<U+7121><U+6575><U+7834><U+58DE><U+738B>","Ailkernoos","/bbs/movie/M.1371019683.A.448.html"," 6/12","7"
"489","[<U+8F49><U+9304>] <U+912D><U+79C0><U+6587>:<U+6211><U+4E0D><U+662F><U+9760><U+80E1><U+9B27><U+624D><U+8B93><U+89C0><U+773E><U+767C><U+7B11>","wty","/bbs/movie/M.1371019865.A.3C2.html"," 6/12",""
"490","[<U+554F><U+7247>]<U+7247><U+5C3E><U+9B3C><U+88AB><U+51B0><U+4F4F><U+7684><U+9999><U+6E2F><U+9B3C><U+7247>","y19880425","/bbs/movie/M.1371020120.A.395.html"," 6/12","4"
"491","[<U+8A0E><U+8AD6>] <U+4ECA><U+665A><U+4E5D><U+9EDE><U+96FB><U+5F71>","xFANx","/bbs/movie/M.1371020620.A.02E.html"," 6/12","10"
"492","[<U+597D><U+96F7>] <U+8D85><U+4EBA>  Man of Steel","strike519","/bbs/movie/M.1371020767.A.118.html"," 6/12","57"
"493","[<U+554F><U+7247>] <U+767D><U+8272><U+4E3B><U+984C> <U+5C0F><U+5CF6><U+6BBA><U+4EBA>","Ray1212","/bbs/movie/M.1371022459.A.1C0.html"," 6/12","2"
"494","[<U+554F><U+7247>] <U+4E00><U+90E8><U+8F49><U+8FF0><U+7684><U+96FB><U+5F71><U+6709><U+95DC><U+6642><U+5149><U+505C><U+5728><U+540C><U+4E00><U+5929>","euph","/bbs/movie/M.1371023668.A.C21.html"," 6/12","3"
"495","[<U+8A0E><U+8AD6>]<U+3010><U+767D><U+5BAE><U+672B><U+65E5><U+3011>4<U+5206><U+9810><U+544A> <U+67E5><U+5BE7><U+5854><U+5716>x<U+5091><U+7C73><U+798F><U+514B><U+65AF>","tkuaaa","/bbs/movie/M.1371023748.A.B30.html"," 6/12","3"
"496","[<U+7121><U+96F7>] <U+85E5><U+547D><U+95DC><U+4FC2>","dressingfrad","/bbs/movie/M.1371024451.A.A78.html"," 6/12",""
"497","[<U+597D><U+96F7>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4> (<U+770B><U+7B2C><U+4E8C><U+6B21>)","alljerry04","/bbs/movie/M.1371025681.A.594.html"," 6/12","36"
"498","[<U+597D><U+96F7>] <U+8D85><U+4EBA><U+4E4B>....<U+723D><U+7247>~~","unclefucka","/bbs/movie/M.1371025755.A.35D.html"," 6/12",""
"499","[<U+8A0E><U+8AD6>] <U+602A><U+7378><U+5927><U+5B78> <U+76EE><U+524D><U+8A55><U+50F9>","pacificocean","/bbs/movie/M.1371026081.A.877.html"," 6/12","6"
"500","[<U+597D><U+96F7>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4>   <U+91CD><U+958B><U+6A5F>,<U+4F46><U+4E0D><U+5920><U+723D>","Lowen","/bbs/movie/M.1371026597.A.C16.html"," 6/12","19"
"501","[<U+7247><U+55AE>] <U+95DC><U+65BC><U+5E7D><U+9589><U+6050><U+61FC><U+75C7><U+7684><U+96FB><U+5F71>?","bingogobin","/bbs/movie/M.1371027604.A.120.html"," 6/12","9"
"502","[<U+723D><U+96F7>] <U+92FC><U+9435><U+82F1><U+96C4> ","MOONY135","/bbs/movie/M.1371028150.A.540.html"," 6/12","27"
"503","[<U+8ACB><U+76CA>] <U+8B93><U+5B50><U+5F48><U+98DB> <U+539F><U+8072><U+7248>","pilgrimangus","/bbs/movie/M.1371029187.A.A68.html"," 6/12","2"
"504","[<U+7121><U+96F7>] <U+92FC><U+9435><U+82F1><U+96C4><U+7684><U+4E00><U+9EDE><U+611F><U+60F3>","sunny1991225","/bbs/movie/M.1371029865.A.687.html"," 6/12","30"
"505","[<U+7247><U+55AE>] <U+5FB5><U+6C42>""<U+5920><U+597D><U+770B><U+7684>"" <U+9A5A><U+609A>/<U+6050><U+6016>/<U+61F8><U+7591><U+7247>","dluog","/bbs/movie/M.1371031193.A.F51.html"," 6/12","25"
"506","[<U+7247><U+55AE>] <U+73A9><U+547D><U+95DC><U+982D>VS<U+51FA><U+795E><U+5165><U+5316>","ootsepmpmp","/bbs/movie/M.1371031197.A.1E0.html"," 6/12","4"
"507","[<U+597D><U+96F7>] <U+807D><U+8AAA><U+6850><U+5CF6><U+9000><U+793E><U+4E86> ","MrTen","/bbs/movie/M.1371031420.A.00D.html"," 6/12","9"
"508","[<U+8A0E><U+8AD6>] <U+6709><U+53EF><U+80FD>4DX+HFR<U+55CE><U+FF1F>","l17","/bbs/movie/M.1371031760.A.543.html"," 6/12","2"
"509","[<U+8CA0><U+96F7>] <U+8D85><U+4EBA><U+92FC><U+9435><U+82F1><U+96C4>","pelier","/bbs/movie/M.1371032418.A.9FD.html"," 6/12",""
"510","[<U+65B0><U+805E>] <U+54C8><U+6BD4><U+4EBA><U+65B0><U+89D2><U+8272> <U+7CBE><U+9748><U+5973><U+6230><U+58EB><U+5438><U+775B>","pili","/bbs/movie/M.1371032425.A.4CD.html"," 6/12","1"
"511","[<U+8ACB><U+76CA>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4><U+6253><U+9B25><U+5834><U+9762><U+90E8><U+4EFD>(<U+6709><U+5287><U+60C5>)","Anthonypapa","/bbs/movie/M.1371032756.A.D6E.html"," 6/12","4"
"512","[<U+597D><U+96F7>] <U+8D85><U+4EBA> <U+62F3><U+62F3><U+5230><U+8089><U+7684><U+723D><U+5FEB><U+6253><U+64CA>","laitpoha999","/bbs/movie/M.1371033243.A.626.html"," 6/12","23"
"513","[<U+5FC3><U+5F97>] <U+96FB><U+8A71><U+8B00><U+6BBA><U+6848> Dial M for Murder","penguinhaha","/bbs/movie/M.1371035453.A.975.html"," 6/12","2"
"514","[<U+597D><U+96F7>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4> <U+6709><U+812B><U+80CE><U+63DB><U+9AA8><U+7684>fu","KidNo5","/bbs/movie/M.1371035753.A.ACB.html"," 6/12","5"
"515","[<U+666E><U+96F7>] man of steel","kao8855","/bbs/movie/M.1371036219.A.3A1.html"," 6/12","8"
"516","[<U+7121><U+96F7>] <U+8D85><U+4EBA><U+92FC><U+9435><U+82F1><U+96C4>","Talkman","/bbs/movie/M.1371036393.A.CBE.html"," 6/12","17"
"517","[<U+554F><U+7247>] <U+6BCD><U+89AA><U+5BB6><U+66B4>(<U+5916><U+570B><U+7247>)<U+6709><U+96F7>","doremii","/bbs/movie/M.1371037228.A.960.html"," 6/12","4"
"518","[<U+8ACB><U+76CA>] <U+8D85><U+4EBA> <U+92FC><U+9435><U+82F1><U+96C4><U+756B><U+8CEA><U+554F><U+984C>?","Touber","/bbs/movie/M.1371038349.A.3F7.html"," 6/12","5"
"519","[<U+554F><U+7247>] <U+554F><U+4E00><U+90E8><U+5728><U+76E3><U+7344><U+88E1><U+6BBA><U+4EBA><U+7684><U+7247>","tbs002532","/bbs/movie/M.1371038739.A.76D.html"," 6/12","4"
"520","[<U+6709><U+96F7>] Man of Steel<U+5287><U+60C5><U+5C0F><U+554F><U+984C> ","clark24135","/bbs/movie/M.1371039129.A.516.html"," 6/12","6"
"521","[<U+554F><U+7247>] <U+4E00><U+90E8><U+6709><U+95DC><U+773C><U+775B><U+9010><U+6F38><U+770B><U+4E0D><U+5230><U+7684><U+96FB><U+5F71>","novia1120","/bbs/movie/M.1371039399.A.4BC.html"," 6/12","2"
"522","Re: [<U+597D><U+96F7>] <U+8B8A><U+614B><U+5341><U+8DB3><U+7684><U+760B><U+72C2><U+5047><U+9762>","rhu","/bbs/movie/M.1371040202.A.146.html"," 6/12","1"
"523","[ <U+666E> <U+96F7>]<U+8166><U+7537><U+89C0><U+5F8C><U+4E3B><U+89C0><U+96DC><U+611F> ","susuplay","/bbs/movie/M.1371040394.A.2D5.html"," 6/12","6"
"524","[<U+65B0><U+805E>] <U+77AD><U+89E3><U+6027><U+9AD8><U+6F6E>!<U+5F90><U+82E5><U+7444><U+627E><U+4E0A><U+6027><U+611B><U+9AD8><U+624B><U+300C><U+4E09><U+5E2B><U+5144>","iam168888888","/bbs/movie/M.1371040452.A.83D.html"," 6/12","2"
"525","[<U+6709><U+96F7>] <U+8D85><U+4EBA><U+92FC><U+9435><U+82F1><U+96C4> <U+95DC><U+65BC><U+53CD><U+6D3E><U+7684><U+6700><U+5F8C>..","p587868","/bbs/movie/M.1371041512.A.CDA.html"," 6/12","30"
"526","[<U+8F49><U+9304>] <U+5289><U+5609><U+73B2>:<U+6211><U+73FE><U+5728><U+5F88><U+4EAB><U+53D7><U+5B64><U+55AE>","wty","/bbs/movie/M.1371042425.A.365.html"," 6/12","1"
"527","[<U+666E><U+96F7>]<U+92FC><U+9435><U+82F1><U+96C4><U+89C0><U+5F8C><U+611F>(<U+5167><U+6709><U+591A><U+90E8><U+8D85><U+4EBA><U+96FB><U+5F71><U+5287><U+900F>) ","ijyuuin","/bbs/movie/M.1371042617.A.4F4.html"," 6/12","7"
"528","[<U+597D><U+96F7>] man of steel ","mashmabo","/bbs/movie/M.1371043096.A.319.html"," 6/12","5"
"529","[<U+597D><U+96F7>]<U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4> man of steel ","wei22","/bbs/movie/M.1371043525.A.3A6.html"," 6/12","7"
"530","[<U+8ACB><U+76CA>] <U+95DC><U+65BC>IMDB<U+7684><U+554F><U+984C>","HOKAIDO","/bbs/movie/M.1371044340.A.8F0.html"," 6/12","1"
"531","[<U+554F><U+7247>] <U+4E00><U+90E8><U+6709><U+95DC><U+8205><U+8205><U+904E><U+4E16><U+7559><U+4E0B><U+79C1><U+4EBA><U+65E5><U+8A18><U+7684><U+96FB><U+5F71>","erarotas","/bbs/movie/M.1371044554.A.26A.html"," 6/12","5"
"532","[<U+8ACB><U+76CA>] <U+8D85><U+4EBA><U+61C9><U+8A72><U+9078><U+90A3><U+7A2E><U+7248><U+672C><U+597D>?","lakers31522","/bbs/movie/M.1371044793.A.1E3.html"," 6/12","9"
"533","[<U+8CA0><U+96F7>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4>---<U+4E03><U+9F8D><U+73E0><U+6B66><U+6253> ","ckshchen","/bbs/movie/M.1371044890.A.A2A.html"," 6/12","53"
"534","Fw: [<U+5FC3><U+5F97>] <U+92FC><U+9435><U+82F1><U+96C4>+4DX(<U+5927><U+597D><U+96F7>)","lifehunter","/bbs/movie/M.1371045035.A.95C.html"," 6/12","1"
"535","[<U+554F><U+7247>] <U+5F35><U+5B78><U+53CB><U+96FB><U+5F71><U+6709><U+4E0B><U+96E8><U+5834><U+666F>","imum0224","/bbs/movie/M.1371045278.A.3CE.html"," 6/12",""
"536","[<U+597D><U+96F7>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4>~<U+885D><U+7834><U+96E3><U+95DC>,<U+4F60><U+5C07><U+8B8A><U+5F97><U+66F4><U+5F37>","paulyear","/bbs/movie/M.1371045547.A.5B7.html"," 6/12","3"
"537","[<U+597D><U+96F7>] <U+92FC><U+9435><U+82F1><U+96C4> <U+9664><U+4E86><U+52D5><U+4F5C><U+597D><U+50CF><U+9810><U+544A><U+90FD><U+6F14><U+5B8C><U+4E86> ","fiftycent","/bbs/movie/M.1371046766.A.05D.html"," 6/12","4"
"538","[<U+9592><U+804A>] <U+72C2><U+6C99><U+5341><U+842C><U+91CC>","KasmirLo","/bbs/movie/M.1371047580.A.19D.html"," 6/12","4"
"539","[<U+65B0><U+805E>] <U+615F>!<U+9999><U+6E2F><U+91D1><U+50CF><U+734E><U+5973><U+914D><U+89D2><U+8607><U+674F><U+7487><U+75C5><U+901D> <U+4EAB><U+58FD>61<U+6B72>","hot5566","/bbs/movie/M.1371047818.A.6AE.html"," 6/12","6"
"540","[<U+8ACB><U+76CA>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4><U+7684><U+5F69><U+86CB><U+96F7>","ryowu","/bbs/movie/M.1371048236.A.930.html"," 6/12","13"
"541","[<U+597D><U+96F7>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4> <U+6F2B><U+756B><U+5BE6><U+9AD4><U+5316><U+7684><U+6BC0><U+6EC5><U+6230>","NANJO1569","/bbs/movie/M.1371048706.A.936.html"," 6/12","4"
"542","[<U+597D><U+96F7>] Man of Steel<U+92FC><U+9435><U+82F1><U+96C4>","MoseHas","/bbs/movie/M.1371048719.A.AA3.html"," 6/12","1"
"543","[<U+5FC3><U+5F97>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4>(<U+597D><U+96F7>)","zhiyue","/bbs/movie/M.1371048768.A.A5A.html"," 6/12",""
"544","[<U+8A0E><U+8AD6>] <U+5949><U+4FCA><U+660A><U+597D><U+840A><U+5C4B><U+65B0><U+7247>Snowpiercer<U+9996><U+652F><U+9810><U+544A>","beckseaton","/bbs/movie/M.1371048806.A.A2C.html"," 6/12","15"
"545","[<U+554F><U+7247>] <U+6709><U+4F4D><U+8B66><U+63A2><U+5728><U+5F8C><U+8ECA><U+5EC2><U+5167>","ssvs","/bbs/movie/M.1371048875.A.2CC.html"," 6/12","1"
